movie_id,person_name,role,debut_year,years_active,last_five_films,last_five_ids
265208,Jason Statham,Actor,1998,27,Mutiny (2026) as Actor; Mutiny (2026) as Producer; Wick Is Pain (2025) as Actor; A Working Man (2025) as Actor; A Working Man (2025) as Producer,1288445; 1288445; 1472668; 1197306; 1197306
265208,Michael Angarano,Actor,1996,29,Sacramento (2025) as Actor; Sacramento (2025) as Director; Sacramento (2025) as Writer; Sacramento (2025) as Producer; Horizon: An American Saga - Chapter 2 (2024) as Actor,842931; 842931; 842931; 842931; 1120368
265208,Dominik Garcia,Actor,1995,30,That Click (2019) as Actor; Desolation (2018) as Actor; Wild Card (2015) as Actor; Delivering the Goods (2012) as Actor; Magic City Memoirs (2011) as Actor,715922; 500075; 265208; 163815; 59805
277216,F. Gary Gray,Director,1989,36,Lift (2024) as Director; Lift (2024) as Executive Producer; Men in Black: International (2019) as Director; The Fate of the Furious (2017) as Director; The Sea of Trees (2016) as Producer,955916; 955916; 479455; 337339; 291351
277216,Ice Cube,Producer,1990,35,N.W.A.: Not Without Alonzo (2025) as Actor; DUNCAN HOOPS & SIMON NETS & GREG BASKETS (2024) as Music; Comin' Up Short (2024) as Actor; The Crossover: 50 Years of Hip Hop and Sports (2023) as Actor; Teenage Mutant Ninja Turtles: Mutant Mayhem (2023) as Actor,1404532; 1457540; 1306161; 1177808; 614930
277216,Dr. Dre,Producer,1990,35,FireAid Benefit Concert (2025) as Actor; N.W.A.: Not Without Alonzo (2025) as Actor; Missionary (2024) as Actor; Missionary (2024) as Writer; Missionary (2024) as Executive Producer,1423180; 1404532; 1399836; 1399836; 1399836
277216,Matt Alvarez,Producer,2000,25,Eli (2019) as Executive Producer; Ride Along 2 (2016) as Producer; Straight Outta Compton (2015) as Producer; Beyond the Lights (2014) as Executive Producer; Ride Along (2014) as Producer,483202; 323675; 277216; 241771; 168530
277216,Scott Bernstein,Producer,2000,25,Respect (2021) as Producer; The Turning (2020) as Producer; Ride Along 2 (2016) as Executive Producer; Straight Outta Compton (2015) as Producer; Hollywood Homicide (2003) as Co-Producer,592863; 492611; 323675; 277216; 11375
277216,Tomica Woods-Wright,Producer,2015,10,Straight Outta Compton (2015) as Producer,277216
277216,F. Gary Gray,Producer,1989,36,Lift (2024) as Director; Lift (2024) as Executive Producer; Men in Black: International (2019) as Director; The Fate of the Furious (2017) as Director; The Sea of Trees (2016) as Producer,955916; 955916; 479455; 337339; 291351
277216,O'Shea Jackson Jr.,Actor,2005,20,WWE WrestleMania 41: Saturday (2025) as Actor; Den of Thieves 2: Pantera (2025) as Actor; Dinner Party Diaries with José Andrés (2024) as Actor; Cocaine Bear (2023) as Actor; Obi-Wan Kenobi: A Jedi's Return (2022) as Actor,1285198; 604685; 1255172; 804150; 1015606
277216,Corey Hawkins,Actor,2013,12,The Odyssey (2026) as Actor; Crime 101 (2026) as Actor; The Piano Lesson (2024) as Actor; Oprah & The Color Purple Journey (2023) as Actor; The Color Purple (2023) as Actor,1368337; 1171145; 804406; 1218168; 558915
277216,Jason Mitchell,Actor,2011,14,Black Heat (2025) as Actor; Scarborn (2024) as Actor; Family Portrait (2023) as Actor; Call Her King (2023) as Actor; Everything Is Both (2023) as Actor,1437627; 1047917; 1323130; 1137056; 1142206
286217,Ridley Scott,Director,1965,60,"Echo Valley (2025) as Producer; The Chronology of Water (2025) as Producer; Thelma et Louise, un western féministe (2025) as Actor; Alien, Terror in Space (2025) as Actor; The Making of Gladiator II (2024) as Actor",1097311; 524635; 1451105; 1437631; 1380755
286217,Aditya Sood,Producer,2014,11,Spider-Man: Beyond the Spider-Verse (2027) as Executive Producer; Project Hail Mary (2026) as Producer; Three Bags Full: A Sheep Detective Movie (2026) as Executive Producer; Los Frikis (2024) as Producer; Strays (2023) as Producer,911916; 687163; 1301421; 980296; 912908
286217,Simon Kinberg,Producer,2005,20,The Running Man (2025) as Producer; Deadpool & Wolverine (2024) as Executive Producer; Lift (2024) as Producer; A Haunting in Venice (2023) as Producer; Death on the Nile (2022) as Executive Producer,798645; 533535; 955916; 945729; 505026
286217,Ridley Scott,Producer,1965,60,"Echo Valley (2025) as Producer; The Chronology of Water (2025) as Producer; Thelma et Louise, un western féministe (2025) as Actor; Alien, Terror in Space (2025) as Actor; The Making of Gladiator II (2024) as Actor",1097311; 524635; 1451105; 1437631; 1380755
286217,Mark Huffam,Producer,1992,33,The Last Rifleman (2023) as Executive Producer; Napoleon (2023) as Producer; The Northman (2022) as Producer; House of Gucci (2021) as Producer; Infinite (2021) as Producer,763144; 753342; 639933; 644495; 581726
286217,Michael Schaefer,Producer,1998,27,Blitz (2024) as Producer; The Bikeriders (2024) as Executive Producer; Occupied City (2023) as Executive Producer; The Creator (2023) as Executive Producer; Amsterdam (2022) as Executive Producer,896151; 1008409; 573952; 670292; 664469
286217,Matt Damon,Actor,1988,37,The Odyssey (2026) as Actor; Kiss of the Spider Woman (2025) as Executive Producer; The Accountant² (2025) as Executive Producer; Unstoppable (2024) as Executive Producer; Small Things Like These (2024) as Producer,1368337; 1214684; 870028; 1101448; 1102493
286217,Jessica Chastain,Actor,2005,20,Incidents Around the House (2026) as Actor; Dreams (2025) as Actor; Dreams (2025) as Executive Producer; Mothers' Instinct (2024) as Actor; Mothers' Instinct (2024) as Producer,1400837; 1134463; 1134463; 758679; 758679
286217,Kristen Wiig,Actor,2000,25,Gabby's Dollhouse: The Movie (2025) as Actor; SNL50: The Homecoming Concert (2025) as Actor; Ladies & Gentlemen... 50 Years of SNL Music (2025) as Actor; Will & Harper (2024) as Actor; Will & Harper (2024) as Songs,1280282; 1433330; 1421461; 1214506; 1214506
273481,Denis Villeneuve,Director,1990,35,Dune: Part Three (2026) as Screenplay; Dune: Part Three (2026) as Director; Dune: Part Three (2026) as Producer; Hans Zimmer & Friends: Diamond in the Desert (2025) as Actor; Dune: Part Two (2024) as Screenplay,1170608; 1170608; 1170608; 1425725; 693134
273481,Thad Luckinbill,Producer,2000,25,Reptile (2023) as Actor; Reptile (2023) as Producer; Devotion (2022) as Actor; Devotion (2022) as Producer; Sierra Burgess Is a Loser (2018) as Producer,866463; 866463; 653851; 653851; 462919
273481,Edward McDonnell,Producer,1992,33,The Violent Heart (2020) as Producer; Robin Hood (2018) as Executive Producer; Sicario: Day of the Soldado (2018) as Producer; Sicario (2015) as Producer; Prisoners (2013) as Executive Producer,681437; 375588; 400535; 273481; 146233
273481,Trent Luckinbill,Producer,2014,11,"Die, My Love (2025) as Producer; Reptile (2023) as Producer; Devotion (2022) as Producer; Sierra Burgess Is a Loser (2018) as Producer; Sicario: Day of the Soldado (2018) as Producer",1033148; 866463; 653851; 462919; 400535
273481,Molly Smith,Producer,2004,21,"Die, My Love (2025) as Producer; Reptile (2023) as Producer; Devotion (2022) as Producer; Sierra Burgess Is a Loser (2018) as Producer; Sicario: Day of the Soldado (2018) as Producer",1033148; 866463; 653851; 462919; 400535
273481,Basil Iwanyk,Producer,1993,32,Relay (2025) as Producer; From the World of John Wick: Ballerina (2025) as Producer; Wick Is Pain (2025) as Actor; Fight or Flight (2025) as Producer; The Accidental Getaway Driver (2025) as Producer,1088166; 541671; 1472668; 1212855; 1058615
273481,Emily Blunt,Actor,2003,22,The Dish (2026) as Actor; The Smashing Machine (2025) as Actor; The Untold Story of Mary Poppins: A Special Edition of 20/20 (2024) as Actor; IF (2024) as Actor; The Fall Guy (2024) as Actor,1275779; 760329; 1394473; 639720; 746036
273481,Benicio del Toro,Actor,1988,37,One Battle After Another (2025) as Actor; The Phoenician Scheme (2025) as Actor; Teofilo: Boxing's Most Revolutionary Champion (2025) as Actor; Kill the Jockey (2024) as Executive Producer; Reptile (2023) as Actor,1054867; 1137350; 939257; 1104937; 866463
273481,Josh Brolin,Actor,1985,40,The Running Man (2025) as Actor; Weapons (2025) as Actor; Weapons (2025) as Executive Producer; Kerouac's Road: The Beat of a Nation (2025) as Actor; Ladies & Gentlemen... 50 Years of SNL Music (2025) as Actor,798645; 1078605; 1078605; 1465788; 1421461
87101,Alan Taylor,Director,1991,34,The Many Saints of Newark (2021) as Director; Terminator Genisys (2015) as Director; Marvel Studios: Assembling a Universe (2014) as Actor; Thor: The Dark World (2013) as Director; 1% (2008) as Director,524369; 87101; 259910; 76338; 1133575
87101,David Ellison,Producer,2005,20,The Old Guard 2 (2025) as Producer; Fountain of Youth (2025) as Producer; Mission: Impossible - The Final Reckoning (2025) as Executive Producer; Flink's Pigeon Problems (2025) as Executive Producer; The Gorge (2025) as Producer,846422; 1098006; 575265; 1451406; 950396
87101,Dana Goldberg,Producer,2004,21,The Old Guard 2 (2025) as Producer; Fountain of Youth (2025) as Producer; Mission: Impossible - The Final Reckoning (2025) as Executive Producer; Flink's Pigeon Problems (2025) as Executive Producer; The Gorge (2025) as Producer,846422; 1098006; 575265; 1451406; 950396
87101,Emilia Clarke,Actor,2009,16,The Night Before Christmas in Wonderland (2024) as Actor; Marvel Studios Assembled: The Making of Secret Invasion (2023) as Actor; The Pod Generation (2023) as Actor; The Pod Generation (2023) as Executive Producer; The Amazing Maurice (2022) as Actor,1318451; 1165500; 889675; 889675; 676710
87101,Jai Courtney,Actor,2005,20,Dangerous Animals (2025) as Actor; Runt (2024) as Actor; Catching Dust (2024) as Actor; Black Site (2022) as Actor; The Suicide Squad (2021) as Actor,1285965; 1237266; 992638; 848123; 436969
87101,Arnold Schwarzenegger,Actor,1970,55,"The Man with the Bag (2025) as Actor; Arnold & Sly: Rivals, Friends, Icons (2024) as Actor; Sly (2023) as Actor; KURZ (2023) as Actor; The Randall Scandal: Love, Loathing, and Vanderpump (2023) as Actor",1137888; 1275176; 1146302; 1173342; 1127399
302946,Gavin O'Connor,Director,1992,33,The Accountant² (2025) as Director; The Accountant² (2025) as Executive Producer; The Way Back (2020) as Producer; The Way Back (2020) as Director; The Accountant (2016) as Director,870028; 870028; 529485; 529485; 302946
302946,Lynette Howell Taylor,Producer,2006,19,Roofman (2025) as Producer; A Tree Fell in the Woods (2025) as Producer; The Accountant² (2025) as Producer; Temple of Film: 100 Years of the Egyptian Theatre (2023) as Actor; Wander Darkly (2020) as Producer,1242419; 1257868; 870028; 1193033; 540023
302946,Mark Williams,Producer,2004,21,The Accountant² (2025) as Producer; Better Man (2024) as Executive Producer; Exile (2023) as Executive Producer; Hypnotic (2023) as Executive Producer; Blacklight (2022) as Writer,870028; 799766; 1192077; 536437; 823625
302946,Ben Affleck,Actor,1981,44,Kiss of the Spider Woman (2025) as Executive Producer; The Accountant² (2025) as Actor; The Accountant² (2025) as Producer; Unstoppable (2024) as Producer; Small Things Like These (2024) as Executive Producer,1214684; 870028; 870028; 1101448; 1102493
302946,Cynthia Addai-Robinson,Actor,2009,16,The Accountant² (2025) as Actor; The People We Hate at the Wedding (2022) as Actor; The Lord of the Rings: The Rings of Power Global Fan Screening (2022) as Actor; Always and Forever (2020) as Actor; The Accountant (2016) as Actor,870028; 802372; 1016184; 530789; 302946
302946,Anna Kendrick,Actor,1999,26,Another Simple Favor (2025) as Actor; Woman of the Hour (2024) as Actor; Woman of the Hour (2024) as Director; Woman of the Hour (2024) as Executive Producer; Self Reliance (2024) as Actor,974573; 835113; 835113; 835113; 1072876
324786,Mel Gibson,Director,1977,48,Flight Risk (2025) as Director; Flight Risk (2025) as Producer; Monster Summer (2024) as Actor; Boneyard (2024) as Actor; Desperation Road (2023) as Actor,1126166; 1126166; 928480; 1114738; 1039690
324786,Bruce Davey,Producer,1990,35,Flight Risk (2025) as Producer; The Professor and the Madman (2019) as Producer; 2:22 (2017) as Producer; 2:22 (2017) as Executive Producer; Hacksaw Ridge (2016) as Producer,1126166; 411728; 269795; 269795; 324786
324786,Brian Oliver,Producer,2002,23,Under the Boardwalk (2023) as Executive Producer; Transformers: Rise of the Beasts (2023) as Executive Producer; Clifford the Big Red Dog (2021) as Executive Producer; Infinite (2021) as Executive Producer; Tom Clancy's Without Remorse (2021) as Executive Producer,609271; 667538; 585245; 581726; 567189
324786,William D. Johnson,Producer,2012,13,The Founder (2016) as Executive Producer; Hacksaw Ridge (2016) as Producer; Before I Wake (2016) as Producer; Walter (2015) as Executive Producer; Two Night Stand (2014) as Producer,310307; 324786; 301804; 323967; 286554
324786,Paul Currie,Producer,1995,30,Better Man (2024) as Producer; Ricky Stanicky (2024) as Producer; Blacklight (2022) as Producer; The King's Daughter (2022) as Producer; 2:22 (2017) as Director,799766; 1022690; 823625; 245842; 269795
324786,Bill Mechanic,Producer,1998,27,2:22 (2017) as Script Consultant; 2:22 (2017) as Executive Producer; Hacksaw Ridge (2016) as Producer; Stardust Hollywood - Sternenstaub und Götterwelten (2013) as Actor; Coraline (2009) as Producer,269795; 269795; 324786; 1106895; 14836
324786,Terry Benedict,Producer,1988,37,Hacksaw Ridge (2016) as Producer; The Conscientious Objector (2004) as Director; Painted Hero (1997) as Writer; Painted Hero (1997) as Director; Painted Hero (1997) as Producer,324786; 149586; 150369; 150369; 150369
324786,David Permut,Producer,1975,50,Twinless (2025) as Producer; Rustin (2023) as Executive Producer; The Fabulous Allan Carr (2017) as Executive Producer; Hacksaw Ridge (2016) as Producer; The Color of Rain (2014) as Executive Producer,1245347; 898713; 456599; 324786; 274007
324786,Andrew Garfield,Actor,2005,20,"After the Hunt (2025) as Actor; We Live in Time (2024) as Actor; Spider-Man: All Roads Lead to No Way Home (2022) as Actor; Honoring a Broadway Legacy: Behind the Scenes of tick, tick...Boom! (2022) as Actor; Spider-Man: No Way Home (2021) as Actor",1265063; 1100099; 961651; 929038; 634649
324786,Sam Worthington,Actor,2000,25,Avatar 5 (2031) as Actor; Avatar 4 (2029) as Actor; Zero A.D. (2025) as Actor; Avatar: Fire and Ash (2025) as Actor; Relay (2025) as Actor,393209; 216527; 1408207; 83533; 1088166
324786,Vince Vaughn,Actor,1990,35,Animal Friends (2025) as Actor; Broke (2025) as Producer; Nonnas (2025) as Actor; Nonnas (2025) as Executive Producer; A Christmas Story Christmas (2022) as Producer,1115030; 883954; 1151039; 1151039; 929340
333371,Dan Trachtenberg,Director,1998,27,Predator: Badlands (2025) as Story; Predator: Badlands (2025) as Director; Predator: Killer of Killers (2025) as Director; Predator: Killer of Killers (2025) as Story; Predator: Killer of Killers (2025) as Producer,1242898; 1242898; 1376434; 1376434; 1376434
333371,J.J. Abrams,Producer,1982,43,"Oh, the Places You'll Go! (2028) as Producer; Flowervale Street (2026) as Producer; Music by John Williams (2024) as Actor; Elizabeth Taylor: The Lost Tapes (2024) as Producer; The Blue Angels (2024) as Producer",748865; 1101383; 1076708; 1279112; 1120821
333371,Lindsey Weber,Producer,2010,15,Lou (2022) as Executive Producer; The Lord of the Rings: The Rings of Power Global Fan Screening (2022) as Executive Producer; Overlord (2018) as Producer; The Cloverfield Paradox (2018) as Producer; Star Trek Beyond (2016) as Executive Producer,429473; 1016184; 438799; 384521; 188927
333371,John Goodman,Actor,1980,45,Judy (2026) as Actor; Smurfs (2025) as Actor; Please Don't Destroy: The Treasure of Foggy Mountain (2023) as Actor; Easy Does It (2020) as Actor; Birds of a Different Game: The '80s Cardinals (2020) as Actor,1248832; 936108; 1002315; 648783; 1275568
333371,Mary Elizabeth Winstead,Actor,1999,26,Rich Flu (2024) as Actor; Hollywood's Hard Hitters: Women in Action (2023) as Actor; Kate (2021) as Actor; Scott Pilgrim vs. the World Water Crisis (2020) as Actor; Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn) (2020) as Actor,934584; 1266284; 597891; 1305883; 495764
333371,John Gallagher Jr.,Actor,2001,24,I.S.S. (2024) as Actor; Which Brings Me to You (2023) as Actor; The Same Storm (2022) as Actor; Gone in the Night (2022) as Actor; Abandoned (2022) as Actor,790462; 975043; 866076; 874355; 880841
293660,Tim Miller,Director,2002,23,Sonic the Hedgehog 3 (2024) as Executive Producer; Borderlands (2024) as Executive Producer; Sonic the Hedgehog 2 (2022) as Executive Producer; Sonic the Hedgehog (2020) as Executive Producer; Terminator: Dark Fate (2019) as Director,939243; 365177; 675353; 454626; 290859
293660,Ryan Reynolds,Producer,1993,32,Animal Friends (2025) as Actor; Animal Friends (2025) as Executive Producer; In Dispute: Lively v. Baldoni (2025) as Actor; SNL50: The Homecoming Concert (2025) as Actor; Marvel Studios Assembled: The Making of Deadpool & Wolverine (2024) as Actor,1115030; 1115030; 1457986; 1433330; 1386628
